  index	           x	       x_err	           y	       y_err	        dist	    dist_err
  10483	-835.67802729	  3.25550952	516.35321745	  1.96436001	982.33485386	  3.33202722
  10484	-834.38129790	  3.01336040	515.01763751	  1.49923803	980.52955609	  2.90429150
  10485	-845.85771070	  3.54177825	513.24661256	  1.77376959	989.39697623	  2.58184676
  10486	-849.36726064	  2.28026411	510.31057089	  2.46437625	990.88234799	  2.25109027
  10487	-847.78993325	  2.56138652	509.39264476	  2.23344623	989.05843238	  1.89836613
  10488	-850.16992882	  3.09326671	512.53316435	  2.13595747	992.71650314	  2.68838806
  10489	-846.52905342	  2.33975842	519.79939474	  2.54820817	993.38415099	  1.65694300
  10490	-848.67941814	  1.34869799	515.44311037	  2.71051705	992.94761282	  1.59964953
  10491	-848.29887087	  1.75995583	523.92555509	  2.62044705	997.05396441	  1.52244056
  10492	-850.64502295	  3.09647146	530.37053364	  1.31377906	1002.44326333	  2.94550155
  10493	-852.27618559	  3.43062743	526.76478737	  2.23897305	1001.92713958	  3.82451466
  10494	-856.12787813	  1.97986147	525.11864589	  1.77893485	1004.34427122	  2.05068166
  10495	-852.62561595	  1.82039121	520.83171982	  5.90146947	999.12729081	  4.34962797
  10496	-848.29226263	  2.03156629	508.65041729	  3.48849128	989.10675802	  3.02124545
  10497	-835.56153435	  3.03060590	502.26637981	  1.58836937	974.90368279	  3.01840125
  10498	-822.34543310	  2.83016922	497.72374995	  4.08366293	961.24285859	  4.21847867
  10499	-814.37026834	  2.14310101	490.39191461	  2.35246487	950.62477438	  2.41437079
  10500	-813.79451949	  3.41357337	496.09717288	  4.95989976	953.09054247	  5.34750793
  10501	-816.27482764	  1.95336035	501.25519817	  2.26177350	957.89658508	  2.10510472
  10502	-812.21099167	  1.66131841	508.54308213	  1.81312498	958.28232093	  1.94991366
  10503	-810.48983864	  2.89278860	509.01928494	  1.45871740	957.07730132	  2.81892798
  10504	-815.33866301	  1.65770530	504.67908157	  1.48259299	958.89538048	  1.64503620
  10505	-819.15194763	  2.69598914	503.71042856	  1.87759585	961.63489331	  1.79856881
  10506	-825.22911534	  1.54255359	499.31065087	  2.17296297	964.52966370	  1.96161998
  10507	-826.97659437	  3.98531223	500.75767072	  1.25969254	966.77458331	  3.59263381
  10508	-821.06557083	  3.65486489	504.68218350	  2.84704522	963.77899173	  2.07285956
  10509	-817.42769893	  1.63997533	500.49610967	  2.30518955	958.48364475	  1.22675419
  10510	-812.66223571	  1.56034182	504.15041234	  2.47628327	956.34253496	  2.25168385
  10511	-807.34140846	  3.12142965	508.02041925	  1.66908993	953.87990222	  3.24923145
  10512	-802.52611034	  2.03670986	508.86906417	  1.97168494	950.26339831	  1.84168423
  10513	-803.74125116	  2.68957425	513.10999176	  1.16032512	953.56408944	  2.44334969
  10514	-807.66432820	  2.52362692	512.46459507	  2.23459493	956.52884358	  2.35833807
  10515	-809.31752107	  2.21244828	516.22389303	  3.15961435	959.94169075	  2.96413371
  10516	-811.70516930	  2.07879684	518.34655414	  3.42176102	963.09674763	  3.01937369
  10517	-810.80687196	  1.44351413	508.41478186	  3.59461535	957.02719418	  2.70714248
  10518	-802.44650662	  2.51035166	508.55492845	  2.53731100	950.03096609	  1.55387486
  10519	-796.87404898	  3.03361881	512.42705365	  1.61386626	947.41468524	  2.63758335
  10520	-786.79902304	  3.53047457	517.17651120	  1.95645354	941.55527592	  3.76838727
  10521	-783.62555559	  2.40173735	527.09950778	  4.86290684	944.41302861	  4.04352094
  10522	-786.00622165	  3.18472144	539.42361008	  4.69209048	953.30595766	  4.84982855
  10523	-791.17804118	  1.96042863	545.31698456	  2.85507023	960.90533873	  2.49623785
  10524	-782.14547989	  2.03836966	543.27037146	  3.40046040	952.31591768	  2.08787810
  10525	-784.24250926	  3.25162602	555.95961124	  2.03065981	961.31809371	  3.10194034
  10526	-792.04271147	  2.57699142	554.67614848	  2.73873532	966.95880093	  1.45098116
  10527	-784.97531451	  2.16667129	562.00754295	  2.46284384	965.42587998	  1.53396855
  10528	-781.61578115	  3.42263311	566.81519254	  1.68339781	965.51088505	  2.44355216
  10529	-779.19907840	  3.34357335	572.74531390	  1.87084808	967.05484449	  2.82943052
  10530	-778.24531597	  1.55008600	564.95189684	  3.88946358	961.68885538	  2.91439684
  10531	-771.85018516	  5.22964904	554.00022013	  4.04408189	950.08993329	  6.46333730
  10532	-769.28397538	  3.70896749	546.70083446	  1.22968238	943.76066578	  3.27283762
  10533	-778.75853200	  2.54770484	551.33040515	  1.47279440	954.16711354	  1.96116261
  10534	-774.83078532	  1.45087436	546.72530078	  4.02981023	948.30513709	  2.64797431
  10535	-774.46301219	  3.06745990	543.13119979	  1.46590010	945.93395454	  2.22918225
  10536	-770.31669368	  3.13820768	545.62902823	  2.63933515	943.98330388	  3.34386731
  10537	-768.46572085	  3.68589922	552.17960688	  3.39684128	946.28729704	  2.71260307
  10538	-774.71084509	  5.60640495	549.07408454	  3.59411687	949.57611399	  2.96597654
  10539	-781.89523140	  1.76016011	544.14752504	  1.20774285	952.60681658	  1.22134955
  10540	-784.08776003	  1.45796611	540.82327655	  2.72873379	952.51684071	  2.16141444
  10541	-782.01304622	  1.39330207	537.69569198	  2.16513896	949.03348740	  1.76933264
  10542	-778.16182482	  1.41028646	543.73837744	  2.38833955	949.31138182	  1.68585951
  10543	-772.24255699	  7.47455713	545.36101230	  1.97315662	945.40297698	  7.08336280
  10544	-762.43628972	  3.88394321	539.07846369	  4.24428349	933.77876034	  2.23866103
  10545	-769.91186382	  1.96006466	533.41935289	  2.14755569	936.64684372	  1.27596786
  10546	-763.56436774	  1.61661244	539.32787162	  2.68043719	934.83199814	  2.00754141
  10547	-762.65792138	  1.41770578	542.03319416	  3.49008778	935.65864210	  2.04565009
  10548	-755.25363500	  5.64291273	548.65086673	  2.68153693	933.50548429	  5.68952017
  10549	-741.60582507	  3.21498861	550.00626841	  1.60209296	923.30504280	  2.60688900
  10550	-733.55171310	  2.98265514	551.50665508	  2.40009043	917.74829900	  3.22842813
  10551	-726.90543335	  2.28176270	554.49211431	  4.73403994	914.26185217	  2.42839708
  10552	-725.76923702	  1.47226427	565.42241033	  2.46531871	920.02568125	  2.11629674
  10553	-729.70831211	  1.32024015	566.46847504	  1.66475611	923.77708734	  1.07765072
  10554	-735.29281729	  4.82569927	563.34183572	  2.64998317	926.30008134	  2.83198438
  10555	-733.99271771	  2.83692719	554.60099011	  2.39722365	919.96115960	  3.58155582
  10556	-730.23758779	  1.60805202	548.25248925	  1.66017303	913.14384041	  1.18123539
  10557	-731.85356348	  2.61854606	549.68414055	  1.69485528	915.29563937	  2.43199852
  10558	-734.94334615	  3.78747806	561.95974742	  4.46408349	925.17404915	  5.26607893
  10559	-739.38678145	  2.54385579	566.95952994	  0.89993725	931.73986727	  2.00549413
  10560	-734.77416674	  2.01071156	562.05199364	  3.09462429	925.09540299	  2.76309255
  10561	-738.21367765	  2.49045634	566.22608646	  2.08944783	930.36471858	  1.86371630
  10562	-740.88827921	  1.73998912	569.82832979	  3.87855987	934.67917329	  3.56111225
  10563	-745.53622419	  2.39701449	576.35134863	  2.73619350	942.34563468	  1.75381872
  10564	-747.13604889	  2.77574081	574.11727750	  1.12478820	942.24566861	  2.23466815
  10565	-751.00196511	  1.52556844	575.61365089	  1.05808131	946.22203377	  1.52852185
  10566	-752.47985684	  1.91071390	564.80224836	  4.66925718	940.87637720	  2.14716471
  10567	-754.51421375	  2.36210225	562.10682817	  1.99467749	940.88334268	  1.96945854
  10568	-752.97010553	  1.75859284	563.46183194	  2.36080801	940.45526851	  2.40205648
  10569	-751.76968583	  3.42650760	566.29513087	  3.17106933	941.20415284	  2.09167028
  10570	-747.18953237	  2.45693460	568.48513705	  6.81187895	938.88660078	  3.45505700
  10571	-738.24648407	  5.17237599	551.27938904	  3.73672614	921.36992149	  5.91780269
  10572	-730.52277851	  2.96794477	542.34944046	  2.97624895	909.84479266	  2.56232756
  10573	-726.82110002	  1.62344358	534.83734164	  2.14169460	902.39776438	  2.32178863
  10574	-725.64698858	  1.63899795	530.32635704	  3.31207981	898.78486280	  3.00393066
  10575	-727.99526618	  1.27210963	528.11156941	  3.68033701	899.38210328	  2.43572843
  10576	-726.69333856	  2.45638570	538.73605336	  4.65742916	904.61514180	  4.34904663
  10577	-723.77597843	  1.99554418	545.96281947	  2.80669470	906.60610243	  2.07411559
  10578	-722.23134233	  2.19774557	537.68534999	  5.63903966	900.41853176	  2.59691259
  10579	-723.38685609	  3.35360489	528.84294130	  2.61865888	896.08362522	  3.95484276
  10580	-734.95833199	  3.13243749	525.34003456	  2.46933296	903.41502336	  1.76267471
  10581	-738.47729830	  4.49965222	534.22334904	  5.80024405	911.45552236	  6.78433643
  10582	-741.53737832	  1.67601647	545.25548851	  2.77865288	920.42819039	  1.92547951
  10583	-741.53295370	  2.66846410	546.00062859	  4.06319522	920.86784502	  3.72157387
  10584	-741.23771746	  2.18944289	544.14333743	  1.80819385	919.52674333	  1.98921478
  10585	-747.51860210	  3.33614758	535.59213974	  2.33277088	919.59296384	  2.89018921
  10586	-743.30827213	  1.26824791	539.01500243	  3.02675818	918.17899097	  1.57179062
  10587	-745.43409655	  2.77463487	545.18424429	  2.09774339	923.52743578	  2.65084866
  10588	-751.93408552	  2.85509063	548.14651703	  2.75083315	930.52802254	  1.67062963
  10589	-743.44957793	  2.22281246	551.43021847	  2.03491858	925.63226506	  2.55977248
  10590	-744.79644633	  2.82013769	553.63253695	  4.14927699	928.03751597	  1.50701040
  10591	-744.82341954	  2.56088877	558.14596066	  2.10458489	930.74964221	  2.22050634
  10592	-735.25056574	  2.73724454	558.40975503	  1.62147156	923.26559049	  2.37066159
  10593	-741.42385353	  3.08826142	551.55147259	  2.64942302	924.08245107	  2.55693501
  10594	-741.75959643	  1.89055389	553.69401852	  2.42513603	925.62922453	  2.08787444
  10595	-745.14466518	  1.58836756	554.00047895	  2.05553694	928.52652840	  1.52870225
  10596	-750.85666867	  1.51969034	552.01669040	  1.32058690	931.93869197	  1.57835006
  10597	-747.02670839	  2.23960739	552.62841240	  2.80773311	929.22108751	  2.85218568
  10598	-752.18069761	  2.68449740	556.75765563	  2.02718225	935.82256344	  1.52797311
  10599	-751.94716656	  2.07775015	565.56402443	  3.43346484	940.90084372	  2.98580609
  10600	-755.65434149	  1.59471885	572.20518625	  2.08934631	947.85770285	  2.22320222
  10601	-757.22821817	  2.15549745	570.27328505	  2.33156564	947.95046919	  2.48683894
  10602	-758.06584933	  2.00961192	562.32422241	  3.10518468	943.86293974	  2.96558812
  10603	-757.67131696	  2.19695919	554.77474516	  2.72261759	939.06717754	  2.43264110
  10604	-756.55366663	  6.47908758	551.40283956	  3.67439833	936.17489445	  7.11257729
  10605	-754.21503157	  4.03959771	544.16080996	  2.93906937	930.03595457	  3.06278163
  10606	-759.81842215	  1.22474182	539.96084865	  2.55009149	932.14038991	  2.01225792
  10607	-758.86541760	  3.21812156	529.46533820	  4.16914334	925.31871201	  4.82552135
  10608	-754.08576280	  4.57683179	525.08664319	  2.06621970	918.89610946	  4.05921015
  10609	-754.10935793	  2.77859128	514.29188643	  3.00764037	912.78790455	  3.47504575
  10610	-744.83563402	  1.26564427	514.25068686	  1.87961190	905.11713861	  1.41096698
  10611	-748.70366626	  2.37970092	510.26824393	  2.22639981	906.05407976	  2.73587655
  10612	-747.10790054	  2.59329952	498.97942684	  2.48868916	898.41751357	  3.09411561
  10613	-737.35220114	  2.54076888	504.64580226	  3.11121767	893.51409387	  2.08650393
  10614	-740.19936986	  2.27340981	517.71301888	  4.13444521	903.28807260	  3.84668348
  10615	-745.49649664	  2.55844619	520.17256538	  2.16893136	909.03588605	  3.08740584
  10616	-737.38037039	  2.04454336	522.78067788	  4.06316847	903.90514983	  2.37010731
  10617	-740.43993863	  2.17069350	535.41211490	  3.11941968	913.74424321	  1.82652396
  10618	-740.02194561	  4.45639727	534.09242753	  1.41301273	912.63086243	  3.73713241
  10619	-740.80953387	  2.85370314	538.80403432	  2.70758199	916.03599526	  1.44321487
  10620	-737.11380978	  1.51104913	537.19368786	  5.38503058	912.10557855	  2.91929050
  10621	-745.10618156	  4.02860801	528.65197625	  1.39328835	913.60056051	  2.88453805
  10622	-744.94186027	  2.00572067	528.80820391	  2.20637154	913.55414288	  2.05200420
  10623	-745.61884047	  2.09523702	528.54072652	  3.13792501	913.95479789	  1.90233094
  10624	-745.09706417	  1.41679877	539.17487144	  3.46051075	919.72165694	  2.28762659
  10625	-740.72238941	  3.32154901	550.00163023	  3.00970913	922.59761210	  2.27785348
  10626	-734.96578024	  2.06058231	549.75337400	  1.39345912	917.82636769	  2.10163113
  10627	-742.39460796	  5.40235631	552.17887793	  2.41104233	925.23947808	  4.26309066
  10628	-737.68693550	  2.62943906	548.84939889	  3.89811382	919.46817909	  4.24904027
  10629	-734.46222082	  2.98723782	553.23991970	  4.83512320	919.52299375	  4.35069432
  10630	-738.97463767	  2.93453699	558.23921498	  2.01690380	926.13107281	  2.90717234
  10631	-739.09365215	  2.33789572	561.04285145	  1.54436685	927.91828844	  2.00215410
  10632	-740.17169313	  2.24889312	553.04545819	  1.76989575	923.96688095	  2.60904130
  10633	-738.14719963	  4.79108824	548.15633926	  4.75096096	919.44407953	  2.18434304
  10634	-744.77976655	  1.44748225	546.35150442	  1.67536878	923.68809061	  1.44235384
  10635	-732.87105766	  4.68827372	542.75975589	  2.72306835	911.97136599	  5.07566534
  10636	-737.89638762	  6.63317294	536.58262976	  1.94170231	912.37337240	  5.88183219
  10637	-746.98890619	  1.72837774	541.02983019	  2.84387592	922.33921743	  2.67320770
  10638	-751.19840303	  4.02069751	531.26667188	  3.11454492	920.08915217	  2.26623308
  10639	-754.90159882	  1.43621238	526.66992789	  2.41650172	920.46883312	  1.63287417
  10640	-745.18083520	  3.53231466	526.60655407	  1.87400295	912.47631054	  3.45134507
  10641	-741.10527850	  2.86326657	530.58223397	  3.61252159	911.46689808	  1.97057196
  10642	-729.92995142	  2.39348478	534.10456864	  1.67623022	904.47164592	  2.23706587
  10643	-722.08461520	  3.82376984	536.50496249	  1.14594002	899.58324359	  3.11263985
  10644	-724.34971329	  4.44595101	537.02813983	  3.79939394	901.72677787	  2.17946312
  10645	-712.98235043	  2.35674709	531.46640311	  3.60058269	889.27436998	  3.15959016
  10646	-712.87497075	  2.35690253	533.00933074	  1.78240550	890.10751501	  2.64844408
  10647	-707.86295796	  2.48173141	524.37990111	  2.24243864	880.93507209	  2.97224196
  10648	-699.64641019	  2.24808988	517.53070757	  1.84601169	870.25752678	  1.85238420
  10649	-698.97861954	  1.56883082	506.36848839	  2.99685225	863.12487076	  2.65639626
  10650	-695.41013231	  2.99563302	504.08594480	  1.81126353	858.89644549	  2.65372902
  10651	-698.67401102	  3.72823083	504.50969869	  1.42594801	861.78957747	  3.17284709
  10652	-702.12102006	  1.25785759	509.04946246	  4.80632235	867.25039158	  2.59293101
  10653	-700.61694467	  1.46503559	519.88721893	  2.65939808	872.44043646	  1.93057467
  10654	-703.18751049	  2.13533508	520.90376150	  2.57467682	875.11095234	  2.32666572
  10655	-705.30912878	  3.37841388	513.55586719	  1.67271280	872.47295937	  2.39639069
  10656	-690.48722546	  3.29948168	513.52242066	  2.39030310	860.51609600	  2.55610912
  10657	-686.86470989	  2.34118845	504.70373912	  2.81212037	852.35934167	  2.43635542
  10658	-691.34416586	  3.05862968	502.65458819	  2.32750404	854.76877498	  1.87203188
  10659	-688.03038384	  3.78489852	501.34106622	  4.09448723	851.31158281	  5.32475617
  10660	-677.62762663	  3.32148712	498.16884622	  1.90275907	841.04386105	  3.35801799
  10661	-676.60338096	  1.84943468	500.17045887	  1.36454868	841.40616177	  1.89113385
  10662	-679.36716149	  5.29592853	499.68533776	  1.47095703	843.35076345	  3.85710159
  10663	-675.85525238	  4.56381335	506.82938994	  2.01850492	844.78925590	  3.51689317
  10664	-682.37264853	  1.10058957	506.96529853	  3.35737314	850.09075802	  2.10517406
  10665	-684.20513607	  3.98346744	505.06405001	  2.14100153	850.42933713	  4.09356572
  10666	-676.58370515	  1.42926932	494.75197513	  4.07532398	838.18879799	  1.79359474
  10667	-669.78988887	  3.52053019	490.52659989	  3.66492528	830.21052503	  3.33921830
  10668	-669.29195169	  1.89640995	482.06404537	  1.66885130	824.82767893	  1.77255056
  10669	-663.51037167	  2.32704618	486.03418036	  2.16864911	822.48483878	  2.01145476
  10670	-650.31809620	  5.06903269	490.51570059	  3.79992851	814.57271581	  5.54111535
  10671	-646.83193980	  2.20566093	496.81508373	  1.06093822	815.60951681	  1.97291191
  10672	-653.66944199	  3.66821135	497.27874103	  1.85062243	821.32756787	  2.79150625
  10673	-646.02185026	  2.92818224	502.73594054	  1.02630311	818.59099362	  2.46366284
  10674	-649.44383610	  2.84542804	497.63215314	  3.90055006	818.17973869	  4.50355923
  10675	-653.85838578	  3.27723097	492.74851789	  1.41430515	818.74119897	  2.73498487
  10676	-657.01007522	  1.65806618	490.36024876	  3.21414875	819.83164105	  2.13840483
  10677	-654.00013585	  1.48159952	487.23733643	  2.52352936	815.54992453	  1.81207847
  10678	-655.38445046	  2.62579039	498.39680967	  2.58155154	823.36981402	  1.96629983
  10679	-652.34722880	  2.43850633	497.73557661	  3.29886571	820.55544099	  1.79115624
  10680	-654.93905556	  1.53739004	497.69614043	  1.89289247	822.58790406	  1.30437754
  10681	-662.55441820	  4.75776199	495.98659327	  1.35226512	827.64306703	  3.53218002
  10682	-671.84094717	  2.02743995	495.31624217	  1.64925244	834.69200700	  2.12650849
  10683	-662.45259480	  3.18712205	501.02310559	  3.94487987	830.59707392	  1.34659207
  10684	-661.47508074	  4.21777675	506.51965222	  1.96733921	833.13674005	  4.03397659
  10685	-672.18484765	  1.32602120	506.36765170	  1.70483589	841.57125356	  1.77709648
  10686	-671.94690996	  4.29217144	507.64260585	  5.47230529	842.17612342	  1.18788798
  10687	-669.90107125	  4.79417577	518.32765592	  2.72255111	847.01579754	  5.06352404
  10688	-678.69416592	  2.32168093	518.79820322	  3.58256876	854.27529871	  3.04721641
  10689	-676.23211115	  2.09989299	527.75929269	  5.63590369	857.80872475	  4.48373424
  10690	-674.32176102	  2.07808865	538.31737419	  1.57939879	862.84375435	  1.70331225
  10691	-672.85755078	  2.12886255	547.09304931	  3.25797796	867.21095491	  2.89731004
  10692	-670.35307948	  3.68749878	546.58825042	  3.51955371	864.95132802	  4.14146487
  10693	-679.16801470	  4.08588265	548.33832787	  1.66060760	872.89776731	  3.61301740
  10694	-689.74045511	  2.23913131	544.62976773	  2.70535796	878.84356568	  3.13034187
  10695	-687.27470665	  3.63197509	557.22474056	  4.08459193	884.80208174	  1.04171636
  10696	-682.06876594	  2.43414678	565.61104412	  2.72718959	886.07947356	  3.19121843
  10697	-686.64411562	  2.18575441	566.74001615	  2.52442666	890.32677731	  1.94094910
  10698	-680.34084553	  3.12471335	556.42716475	  2.55173512	878.90718753	  3.64508923
  10699	-674.37761373	  1.66329752	551.54551491	  2.29042489	871.20246439	  1.37824332
  10700	-669.74027522	  1.45179633	549.41414806	  2.23029280	866.26249676	  2.07629031
  10701	-665.59388214	  1.92214151	544.73382355	  2.82419501	860.08910672	  2.92466701
  10702	-663.14459017	  3.69125868	540.60493237	  2.67916824	855.58804415	  2.08384740
  10703	-670.08409202	  1.81730523	531.06276872	  1.39032840	855.01072764	  1.49864202
  10704	-671.00845876	  1.94250256	531.52683896	  1.91234833	856.02343971	  2.10554454
  10705	-672.11826983	  2.23052315	530.20166180	  3.75014051	856.08051499	  1.40052266
  10706	-683.94857214	  5.45798559	519.22289123	  2.08828096	858.71371192	  4.79286782
  10707	-694.09421063	  2.13613300	513.31519402	  4.14172350	863.29526740	  1.50328290
  10708	-696.41786747	  2.43677924	502.83148998	  3.15430837	858.98072305	  2.31482970
  10709	-700.06742879	  3.42891333	503.36190295	  3.93604775	862.24739265	  4.92889245
  10710	-702.28079668	  3.20716009	504.53978541	  1.37769667	864.73287379	  2.82016963
  10711	-704.88118664	  2.05589596	502.95672211	  3.21540047	865.93051016	  1.36699691
  10712	-698.38457131	  1.18234370	505.89374004	  1.33088362	862.36381457	  1.14287131
  10713	-699.91186372	  4.10987866	506.20120414	  1.55579988	863.78201248	  4.02772636
  10714	-704.61683963	  1.83311764	506.71748773	  1.13949251	867.89897047	  1.88119094
  10715	-705.07516677	  3.52970604	506.03541846	  1.66972819	867.87454615	  3.44303653
  10716	-697.03065497	  1.37808708	502.58029230	  1.64824750	859.32583842	  1.55030261
  10717	-706.62132034	  4.69523448	503.57388644	  1.46837286	867.70204200	  4.20917071
  10718	-711.93084810	  1.41723955	509.20251015	  1.38657480	875.29127336	  1.35895180
  10719	-711.57545726	  3.07624325	510.33616531	  3.02176242	875.66299804	  3.94223125
  10720	-716.29941111	  2.05937298	510.82348784	  2.14467681	879.78828047	  2.62760020
  10721	-719.13506802	  1.99131077	520.91373379	  5.54566408	887.98657849	  4.57386664
  10722	-727.19763958	  3.23263323	523.47363166	  3.62640966	896.01544239	  4.58015500
  10723	-720.26698604	  6.17133079	521.11211775	  2.49168200	889.02661424	  4.28292215
  10724	-720.88659803	  3.92635126	524.04272310	  1.46344705	891.23763548	  3.36122923
  10725	-724.36156755	  2.30286869	527.00262446	  2.14813702	895.78995072	  1.31477080
  10726	-723.84677769	  1.03973664	525.58411700	  2.26686619	894.53707935	  1.56685165
  10727	-723.67809883	  1.45344762	518.22603889	  4.14327493	890.10206052	  2.41230274
  10728	-719.12712190	  1.99974865	511.29692830	  2.36512089	882.36660535	  2.67074884
  10729	-718.20691772	  2.25813129	506.12109715	  2.83481580	878.62569454	  3.12504127
  10730	-717.11278610	  2.18260940	510.10857941	  2.63700820	880.03661698	  2.96329869
  10731	-713.42869513	  1.92136936	504.87507723	  2.33951183	874.00361299	  2.48919594
  10732	-716.57140310	  1.48345395	508.62100804	  2.52904638	878.73610247	  1.16811347
  10733	-726.88053733	  3.00260525	509.97004416	  1.82097034	887.93485916	  2.96293030
  10734	-737.66186971	  4.89634180	513.12336753	  2.35353708	898.58397402	  4.12058976
  10735	-739.80680177	  1.76911604	513.79199749	  1.56613411	900.72100785	  1.88923095
  10736	-742.51424894	  2.27125768	514.26598861	  2.20113229	903.21656945	  2.59792205
  10737	-748.72898788	  1.50459505	515.51774307	  1.79069890	909.04149984	  1.63177411
  10738	-744.51425650	  3.73301716	516.29273630	  1.40006399	906.01743689	  2.82264948
  10739	-753.37213871	  4.60046800	521.29470713	  1.85571568	916.14450202	  4.64870551
  10740	-753.29041572	  1.71254593	520.38175770	  2.15465904	915.55796800	  2.19243458
  10741	-752.43831470	  2.69735017	518.02687875	  3.53204432	913.52465157	  2.77966594
  10742	-754.08516267	  1.78419315	511.04675371	  1.48713846	910.94274199	  1.39023857
  10743	-750.40378349	  1.82427877	512.24069444	  3.16198261	908.57082459	  2.95806487
  10744	-753.22872737	  1.78302245	511.98987930	  2.92198691	910.76353307	  2.94215177
  10745	-751.90704271	  2.88284347	515.78341847	  1.46520382	911.81165372	  2.58870566
  10746	-751.68895727	  3.72018171	516.73897403	  2.91737868	912.17188910	  4.50015111
  10747	-754.06781076	  2.17921313	523.78866929	  1.25047917	918.13693034	  1.92954184
  10748	-748.08629689	  3.21604528	528.34682234	  1.65284378	915.85402021	  2.82148593
  10749	-752.74042362	  3.19221361	534.74796465	  3.48036164	923.35249510	  4.00049840
  10750	-759.88153906	  3.85641598	536.66704945	  2.23072271	930.28666868	  4.24705894
  10751	-740.82748964	  5.76385292	537.85119478	  4.09670342	915.50552499	  2.98593750
  10752	-734.25578872	  3.18830726	545.92539970	  1.44047771	914.96975278	  2.94908258
  10753	-734.18350890	  2.06033201	544.16319901	  3.47111723	913.86686008	  1.63326655
  10754	-737.34963402	  2.15544194	540.95326641	  1.85469792	914.50515626	  1.82324927
  10755	-733.83239201	  1.86602150	543.70922954	  2.64727490	913.30878217	  2.69524821
  10756	-728.60666294	  2.16106613	545.85506102	  1.97449352	910.40136792	  1.82621174
  10757	-716.78303601	  5.89111762	545.99127160	  2.31504336	901.06037317	  3.82857239
  10758	-712.09399997	  6.11994492	551.59313230	  2.31920700	900.74612760	  5.66519739
  10759	-714.09921434	  4.02935762	554.50049877	  1.43350878	904.10893884	  3.71597132
  10760	-720.51700973	  2.93961757	561.99893877	  4.14590597	913.77863046	  4.69178821
  10761	-726.78099012	  2.86835668	567.40279338	  1.62873566	922.04131269	  2.68988124
  10762	-732.51231870	  2.89577994	561.90320935	  1.52996336	923.20974346	  2.00240745
  10763	-742.81984871	  4.17388809	561.64983192	  1.24519856	931.25654570	  3.47552579
  10764	-750.03788592	  2.15633664	567.07735834	  4.01456761	940.29357508	  1.52310816
  10765	-758.73421473	  6.68915922	574.28289716	  1.09104955	951.57360384	  5.66271017
  10766	-766.96495249	  1.46792145	573.62414964	  1.17077819	957.74851172	  1.10327962
  10767	-772.11184582	  4.52059379	568.50141426	  2.66346686	958.83866099	  2.55195835
  10768	-782.41847383	  4.68316521	566.97704255	  1.88648195	966.25569352	  4.13044262
  10769	-783.31236280	  1.98327993	568.91701248	  1.96886806	968.11623383	  1.89537064
  10770	-787.73029827	  4.06135666	560.81147510	  5.33645648	966.99021683	  1.85104117
  10771	-796.97321390	  1.69228383	558.55671745	  2.26982414	973.21825463	  2.48094086
  10772	-795.00461692	  3.21914017	558.88691149	  2.82033961	971.79884849	  3.49800173
  10773	-789.42531246	  2.43210788	568.08533221	  2.40174650	972.58479391	  1.94186097
  10774	-783.76073210	  3.62622524	568.07922101	  1.86760558	967.98943406	  2.82480546
  10775	-778.30772455	  2.15474019	581.64304105	  3.96850357	971.64198249	  1.94707009
  10776	-774.64908664	  1.92564445	583.51214391	  1.71309346	969.83082176	  1.56508321
  10777	-783.71965223	  2.02498022	579.76756755	  1.90483685	974.85893338	  2.17132250
  10778	-785.51121438	  2.30663629	580.40663608	  2.92762572	976.68139155	  2.66121775
  10779	-787.41367767	  2.23281545	581.48460551	  1.78803887	978.85147997	  1.61522138
  10780	-792.90790538	  2.84734101	581.45301445	  2.00908366	983.25659259	  3.02841893
  10781	-792.85016269	  1.85263765	575.51747965	  3.12703356	979.71210448	  3.02535829
  10782	-793.51686111	  1.75651746	569.31899347	  1.63060547	976.62469552	  1.75314494
  10783	-789.85892308	  3.06259887	570.89065502	  1.15038856	974.57550300	  2.55933839
  10784	-787.70272066	  1.93904385	568.45792430	  1.76425094	971.40202529	  2.22835765
  10785	-796.76871422	  5.06994915	573.47048186	  2.06751219	981.68874195	  5.09612133
  10786	-789.72127354	  3.66134627	573.12599710	  1.87390971	975.77530150	  3.54632492
  10787	-793.15716398	  2.51102330	570.41870194	  2.37263245	976.97542048	  2.59705161
  10788	-797.08562866	  1.83958740	572.10704068	  1.89618104	981.14894824	  2.38461078
  10789	-800.28679261	  1.22665007	581.25917809	  2.44985399	989.10386514	  1.49430863
  10790	-797.31128880	  1.91580115	575.37474191	  3.08075374	983.24583805	  1.47246980
  10791	-795.82626400	  2.04715054	566.93301958	  1.15512974	977.11492362	  2.10768859
  10792	-799.40138869	  1.95658013	570.78772044	  2.04127981	982.26597120	  1.66099286
  10793	-803.20568855	  2.45291782	572.30714370	  2.66620927	986.24485581	  3.00910451
  10794	-807.86068465	  1.11637210	577.82331849	  3.03447525	993.23987499	  1.91787858
  10795	-804.18085507	  2.08066129	586.05189696	  3.23609186	995.07189722	  3.22403381
  10796	-802.62010600	  3.58445209	587.81152733	  1.74781707	994.85270588	  2.32873252
  10797	-802.06800074	  1.54095452	584.29689505	  1.50346478	992.32946561	  1.67511487
  10798	-802.87201453	  2.64024022	582.12678078	  2.00679506	991.70628905	  2.16678744
  10799	-801.81779870	  3.14000147	577.34956005	  3.36001498	988.05991775	  1.74500719
